QUERY_ID,RANK,DOC_ID,ENGINE
1,66,42412,BM25+Reranker
1,67,20894,BM25+Reranker
1,68,18094,BM25+Reranker
1,69,22233,BM25+Reranker
1,70,11596,BM25+Reranker
1,71,20525,BM25+Reranker
1,72,4825,BM25+Reranker
1,73,7549,BM25+Reranker
1,74,21227,BM25+Reranker
1,75,15749,BM25+Reranker
1,76,21194,BM25+Reranker
1,77,29370,BM25+Reranker
1,78,18417,BM25+Reranker
1,79,28937,BM25+Reranker
1,80,14555,BM25+Reranker
1,81,34206,BM25+Reranker
1,82,20899,BM25+Reranker
1,83,20913,BM25+Reranker
1,84,11615,BM25+Reranker
1,85,20520,BM25+Reranker
1,86,33062,BM25+Reranker
1,87,31530,BM25+Reranker
1,88,33929,BM25+Reranker
1,89,11595,BM25+Reranker
1,90,29394,BM25+Reranker
1,91,114574,BM25+Reranker
1,92,22832,BM25+Reranker
1,93,8854,BM25+Reranker
1,94,36752,BM25+Reranker
1,95,40647,BM25+Reranker
1,96,21842,BM25+Reranker
1,97,22168,BM25+Reranker
1,98,23515,BM25+Reranker
1,99,47722,BM25+Reranker
1,100,21827,BM25+Reranker
1,101,15197,BM25+Reranker
1,102,14903,BM25+Reranker
1,103,18315,BM25+Reranker
1,104,20582,BM25+Reranker
1,105,21892,BM25+Reranker
1,106,59226,BM25+Reranker
1,107,22146,BM25+Reranker
1,108,81554,BM25+Reranker
1,109,19353,BM25+Reranker
1,110,15836,BM25+Reranker
1,111,31670,BM25+Reranker
1,112,20631,BM25+Reranker
1,113,17332,BM25+Reranker
1,114,143281,BM25+Reranker
1,115,14593,BM25+Reranker
1,116,20522,BM25+Reranker
1,117,14571,BM25+Reranker
1,118,4066,BM25+Reranker
1,119,9219,BM25+Reranker
1,120,48995,BM25+Reranker
1,121,41103,BM25+Reranker
1,122,51538,BM25+Reranker
1,123,31232,BM25+Reranker
1,124,22117,BM25+Reranker
1,125,18251,BM25+Reranker
1,126,22208,BM25+Reranker
1,127,29356,BM25+Reranker
1,128,21791,BM25+Reranker
1,129,21246,BM25+Reranker
1,130,18241,BM25+Reranker
1,131,53003,BM25+Reranker
1,132,21925,BM25+Reranker
1,133,22170,BM25+Reranker
1,134,17377,BM25+Reranker
1,135,18310,BM25+Reranker
1,136,20474,BM25+Reranker
1,137,81234,BM25+Reranker
1,138,39212,BM25+Reranker
1,139,3665,BM25+Reranker
1,140,15759,BM25+Reranker
1,141,33046,BM25+Reranker
1,142,20936,BM25+Reranker
1,143,21193,BM25+Reranker
1,144,43519,BM25+Reranker
1,145,45033,BM25+Reranker
1,146,23135,BM25+Reranker
1,147,14241,BM25+Reranker
1,148,22196,BM25+Reranker
1,149,29349,BM25+Reranker
1,150,20581,BM25+Reranker
1,151,22190,BM25+Reranker
1,152,32634,BM25+Reranker
1,153,21084,BM25+Reranker
1,154,22813,BM25+Reranker
1,155,15723,BM25+Reranker
1,156,31117,BM25+Reranker
1,157,22817,BM25+Reranker
1,158,22098,BM25+Reranker
1,159,33049,BM25+Reranker
1,160,34256,BM25+Reranker
1,161,13226,BM25+Reranker
1,162,21171,BM25+Reranker
1,163,31656,BM25+Reranker
1,164,61329,BM25+Reranker
1,165,18302,BM25+Reranker
1,166,31612,BM25+Reranker
1,167,32608,BM25+Reranker
1,168,34197,BM25+Reranker
1,169,8851,BM25+Reranker
1,170,33050,BM25+Reranker
1,171,28915,BM25+Reranker
1,172,21804,BM25+Reranker
1,173,13563,BM25+Reranker
1,174,33805,BM25+Reranker
1,175,15236,BM25+Reranker
1,176,17960,BM25+Reranker
1,177,31673,BM25+Reranker
1,178,22163,BM25+Reranker
1,179,18848,BM25+Reranker
1,180,20986,BM25+Reranker
1,181,33927,BM25+Reranker
1,182,21870,BM25+Reranker
1,183,31631,BM25+Reranker
1,184,31644,BM25+Reranker
1,185,32629,BM25+Reranker
1,186,21891,BM25+Reranker
1,187,22795,BM25+Reranker
1,188,18916,BM25+Reranker
1,189,31533,BM25+Reranker
1,190,150303,BM25+Reranker
1,191,17048,BM25+Reranker
1,192,18392,BM25+Reranker
1,193,33058,BM25+Reranker
1,194,20943,BM25+Reranker
1,195,18902,BM25+Reranker
1,196,45381,BM25+Reranker
1,197,21264,BM25+Reranker
1,198,150309,BM25+Reranker
1,199,59614,BM25+Reranker
1,200,33047,BM25+Reranker
1,201,117961,BM25+Reranker
1,202,21826,BM25+Reranker
1,203,39624,BM25+Reranker
1,204,21052,BM25+Reranker
1,205,13647,BM25+Reranker
1,206,29062,BM25+Reranker
1,207,70421,BM25+Reranker
1,208,130848,BM25+Reranker
1,209,17124,BM25+Reranker
1,210,47117,BM25+Reranker
1,211,21841,BM25+Reranker
1,212,13652,BM25+Reranker
1,213,25392,BM25+Reranker
1,214,20610,BM25+Reranker
1,215,11630,BM25+Reranker
1,216,28877,BM25+Reranker
1,217,21497,BM25+Reranker
1,218,25267,BM25+Reranker
1,219,21235,BM25+Reranker
1,220,9652,BM25+Reranker
1,221,147720,BM25+Reranker
1,222,21792,BM25+Reranker
1,223,17023,BM25+Reranker
1,224,138812,BM25+Reranker
1,225,34333,BM25+Reranker
1,226,82134,BM25+Reranker
1,227,21794,BM25+Reranker
1,228,133561,BM25+Reranker
1,229,15536,BM25+Reranker
1,230,22771,BM25+Reranker
1,231,13661,BM25+Reranker
1,232,13119,BM25+Reranker
1,233,43499,BM25+Reranker
1,234,17308,BM25+Reranker
1,235,31665,BM25+Reranker
1,236,25672,BM25+Reranker
1,237,26869,BM25+Reranker
1,238,25230,BM25+Reranker
1,239,32926,BM25+Reranker
1,240,25637,BM25+Reranker
1,241,19386,BM25+Reranker
1,242,31505,BM25+Reranker
1,243,34316,BM25+Reranker
1,244,17867,BM25+Reranker
1,245,19400,BM25+Reranker
1,246,18214,BM25+Reranker
1,247,22139,BM25+Reranker
1,248,32964,BM25+Reranker
1,249,101491,BM25+Reranker
1,250,44612,BM25+Reranker
1,251,1165,BM25+Reranker
1,252,22776,BM25+Reranker
1,253,16104,BM25+Reranker
1,254,71729,BM25+Reranker
1,255,21198,BM25+Reranker
1,256,17280,BM25+Reranker
1,257,35074,BM25+Reranker
1,258,16066,BM25+Reranker
1,259,21873,BM25+Reranker
1,260,22152,BM25+Reranker
1,261,30296,BM25+Reranker
1,262,22792,BM25+Reranker
1,263,25235,BM25+Reranker
1,264,25241,BM25+Reranker
1,265,22799,BM25+Reranker
1,266,16281,BM25+Reranker
1,267,14495,BM25+Reranker
1,268,57236,BM25+Reranker
1,269,22106,BM25+Reranker
1,270,22806,BM25+Reranker
1,271,40466,BM25+Reranker
1,272,20558,BM25+Reranker
1,273,18385,BM25+Reranker
1,274,15398,BM25+Reranker
1,275,34209,BM25+Reranker
1,276,21906,BM25+Reranker
1,277,32591,BM25+Reranker
1,278,15762,BM25+Reranker
1,279,22775,BM25+Reranker
1,280,8469,BM25+Reranker
1,281,16862,BM25+Reranker
1,282,22809,BM25+Reranker
1,283,31548,BM25+Reranker
1,284,29376,BM25+Reranker
1,285,15049,BM25+Reranker
1,286,31511,BM25+Reranker
1,287,80207,BM25+Reranker
1,288,121216,BM25+Reranker
1,289,45383,BM25+Reranker
1,290,59164,BM25+Reranker
1,291,26447,BM25+Reranker
1,292,32945,BM25+Reranker
1,293,16171,BM25+Reranker
1,294,37261,BM25+Reranker
1,295,31335,BM25+Reranker
1,296,8048,BM25+Reranker
1,297,16900,BM25+Reranker
1,298,32802,BM25+Reranker
1,299,26446,BM25+Reranker
1,300,12902,BM25+Reranker
2,1,31437,BM25+Reranker
2,2,18105,BM25+Reranker
2,3,19340,BM25+Reranker
2,4,77959,BM25+Reranker
2,5,31274,BM25+Reranker
2,6,17289,BM25+Reranker
2,7,18452,BM25+Reranker
2,8,23161,BM25+Reranker
2,9,76612,BM25+Reranker
2,10,18432,BM25+Reranker
2,11,18430,BM25+Reranker
2,12,944,BM25+Reranker
2,13,103476,BM25+Reranker
2,14,29650,BM25+Reranker
2,15,14537,BM25+Reranker
2,16,95526,BM25+Reranker
2,17,19084,BM25+Reranker
2,18,32869,BM25+Reranker
2,19,56445,BM25+Reranker
2,20,27951,BM25+Reranker
2,21,13777,BM25+Reranker
2,22,87428,BM25+Reranker
2,23,88351,BM25+Reranker
2,24,33546,BM25+Reranker
2,25,106,BM25+Reranker
2,26,35303,BM25+Reranker
2,27,47053,BM25+Reranker
2,28,32644,BM25+Reranker
2,29,43800,BM25+Reranker
2,30,53678,BM25+Reranker
2,31,27754,BM25+Reranker
2,32,33531,BM25+Reranker
2,33,16127,BM25+Reranker
2,34,14855,BM25+Reranker
2,35,33789,BM25+Reranker
2,36,13576,BM25+Reranker
2,37,35352,BM25+Reranker
2,38,9651,BM25+Reranker
2,39,19645,BM25+Reranker
2,40,135177,BM25+Reranker
2,41,87667,BM25+Reranker
2,42,30369,BM25+Reranker
2,43,34010,BM25+Reranker
2,44,13371,BM25+Reranker
2,45,22938,BM25+Reranker
2,46,15400,BM25+Reranker
2,47,26754,BM25+Reranker
2,48,112346,BM25+Reranker
2,49,41087,BM25+Reranker
2,50,18611,BM25+Reranker
2,51,22955,BM25+Reranker
2,52,32850,BM25+Reranker
2,53,19355,BM25+Reranker
2,54,37396,BM25+Reranker
2,55,15834,BM25+Reranker
2,56,29826,BM25+Reranker
2,57,30094,BM25+Reranker
2,58,41941,BM25+Reranker
2,59,22959,BM25+Reranker
2,60,35396,BM25+Reranker
2,61,137777,BM25+Reranker
2,62,77385,BM25+Reranker
2,63,58425,BM25+Reranker
2,64,13774,BM25+Reranker
2,65,42693,BM25+Reranker
2,66,19644,BM25+Reranker
2,67,54098,BM25+Reranker
2,68,14827,BM25+Reranker
2,69,15023,BM25+Reranker
2,70,29596,BM25+Reranker
2,71,36856,BM25+Reranker
2,72,56121,BM25+Reranker
2,73,35207,BM25+Reranker
2,74,15117,BM25+Reranker
2,75,35431,BM25+Reranker
2,76,19649,BM25+Reranker
2,77,39623,BM25+Reranker
2,78,15588,BM25+Reranker
2,79,110856,BM25+Reranker
2,80,60486,BM25+Reranker
2,81,26237,BM25+Reranker
2,82,13554,BM25+Reranker
2,83,26444,BM25+Reranker
2,84,31111,BM25+Reranker
2,85,29665,BM25+Reranker
2,86,17010,BM25+Reranker
2,87,22239,BM25+Reranker
2,88,17316,BM25+Reranker
2,89,28443,BM25+Reranker
2,90,29901,BM25+Reranker
2,91,87943,BM25+Reranker
2,92,76610,BM25+Reranker
2,93,20917,BM25+Reranker
2,94,31721,BM25+Reranker
2,95,32284,BM25+Reranker
2,96,135262,BM25+Reranker
2,97,27809,BM25+Reranker
2,98,35249,BM25+Reranker
2,99,32690,BM25+Reranker
2,100,33778,BM25+Reranker
2,101,22966,BM25+Reranker
2,102,24175,BM25+Reranker
2,103,116555,BM25+Reranker
2,104,33123,BM25+Reranker
2,105,19555,BM25+Reranker
2,106,23670,BM25+Reranker
2,107,15873,BM25+Reranker
2,108,21032,BM25+Reranker
2,109,42261,BM25+Reranker
2,110,31611,BM25+Reranker
2,111,11471,BM25+Reranker
2,112,9980,BM25+Reranker
2,113,13544,BM25+Reranker
2,114,91032,BM25+Reranker
2,115,23017,BM25+Reranker
2,116,31143,BM25+Reranker
2,117,24165,BM25+Reranker
2,118,35205,BM25+Reranker
2,119,19730,BM25+Reranker
2,120,34694,BM25+Reranker
2,121,18416,BM25+Reranker
2,122,33766,BM25+Reranker
2,123,25611,BM25+Reranker
2,124,51304,BM25+Reranker
2,125,40888,BM25+Reranker
2,126,59691,BM25+Reranker
2,127,22851,BM25+Reranker
2,128,15093,BM25+Reranker
2,129,43696,BM25+Reranker
2,130,22853,BM25+Reranker
2,131,18278,BM25+Reranker
2,132,30929,BM25+Reranker
2,133,23997,BM25+Reranker
2,134,35868,BM25+Reranker
2,135,15827,BM25+Reranker
2,136,67781,BM25+Reranker
2,137,18506,BM25+Reranker
2,138,21120,BM25+Reranker
2,139,31394,BM25+Reranker
2,140,20877,BM25+Reranker
2,141,34747,BM25+Reranker
2,142,44334,BM25+Reranker
2,143,15787,BM25+Reranker
2,144,20324,BM25+Reranker
2,145,86494,BM25+Reranker
2,146,31866,BM25+Reranker
2,147,35211,BM25+Reranker
2,148,30049,BM25+Reranker
2,149,88013,BM25+Reranker
2,150,6755,BM25+Reranker
2,151,106084,BM25+Reranker
2,152,122096,BM25+Reranker
2,153,125539,BM25+Reranker
2,154,68449,BM25+Reranker
2,155,38959,BM25+Reranker
2,156,143412,BM25+Reranker
2,157,19598,BM25+Reranker
2,158,23016,BM25+Reranker
2,159,14904,BM25+Reranker
2,160,19676,BM25+Reranker
2,161,46849,BM25+Reranker
2,162,18114,BM25+Reranker
2,163,14235,BM25+Reranker
2,164,21865,BM25+Reranker
2,165,18333,BM25+Reranker
2,166,137130,BM25+Reranker
2,167,28505,BM25+Reranker
2,168,31931,BM25+Reranker
2,169,113007,BM25+Reranker
2,170,19076,BM25+Reranker
2,171,31820,BM25+Reranker
2,172,15774,BM25+Reranker
2,173,18316,BM25+Reranker
2,174,67491,BM25+Reranker
2,175,40978,BM25+Reranker
2,176,23559,BM25+Reranker
2,177,37519,BM25+Reranker
2,178,15796,BM25+Reranker
2,179,85094,BM25+Reranker
2,180,34877,BM25+Reranker
2,181,25407,BM25+Reranker
2,182,25409,BM25+Reranker
2,183,34333,BM25+Reranker
2,184,65982,BM25+Reranker
2,185,59161,BM25+Reranker
2,186,130165,BM25+Reranker
2,187,18183,BM25+Reranker
2,188,19674,BM25+Reranker
2,189,17368,BM25+Reranker
2,190,15415,BM25+Reranker
2,191,96833,BM25+Reranker
2,192,43892,BM25+Reranker
2,193,34021,BM25+Reranker
2,194,35241,BM25+Reranker
2,195,27230,BM25+Reranker
2,196,34761,BM25+Reranker
2,197,14994,BM25+Reranker
2,198,5847,BM25+Reranker
2,199,33482,BM25+Reranker
2,200,16106,BM25+Reranker
2,201,34169,BM25+Reranker
2,202,17313,BM25+Reranker
2,203,115176,BM25+Reranker
2,204,64193,BM25+Reranker
2,205,31917,BM25+Reranker
2,206,83711,BM25+Reranker
2,207,28441,BM25+Reranker
2,208,17391,BM25+Reranker
2,209,21790,BM25+Reranker
2,210,35228,BM25+Reranker
2,211,18009,BM25+Reranker
2,212,18913,BM25+Reranker
2,213,34299,BM25+Reranker
2,214,31590,BM25+Reranker
2,215,29595,BM25+Reranker
2,216,22852,BM25+Reranker
2,217,22105,BM25+Reranker
2,218,55497,BM25+Reranker
2,219,62250,BM25+Reranker
2,220,20905,BM25+Reranker
2,221,55607,BM25+Reranker
2,222,31386,BM25+Reranker
2,223,32902,BM25+Reranker
2,224,17180,BM25+Reranker
2,225,14407,BM25+Reranker
2,226,26074,BM25+Reranker
2,227,17959,BM25+Reranker
2,228,17390,BM25+Reranker
2,229,132743,BM25+Reranker
2,230,16152,BM25+Reranker
2,231,32446,BM25+Reranker
2,232,33750,BM25+Reranker
2,233,39646,BM25+Reranker
2,234,64837,BM25+Reranker
2,235,34899,BM25+Reranker
2,236,32924,BM25+Reranker
2,237,19738,BM25+Reranker
2,238,18956,BM25+Reranker
2,239,34740,BM25+Reranker
2,240,15115,BM25+Reranker
2,241,11616,BM25+Reranker
2,242,14485,BM25+Reranker
2,243,21893,BM25+Reranker
2,244,26270,BM25+Reranker
2,245,120473,BM25+Reranker
2,246,22855,BM25+Reranker
2,247,27786,BM25+Reranker
2,248,32705,BM25+Reranker
2,249,88306,BM25+Reranker
2,250,34739,BM25+Reranker
2,251,21919,BM25+Reranker
2,252,23448,BM25+Reranker
2,253,20517,BM25+Reranker
2,254,21216,BM25+Reranker
2,255,17145,BM25+Reranker
2,256,21934,BM25+Reranker
2,257,146302,BM25+Reranker
2,258,34759,BM25+Reranker
2,259,32936,BM25+Reranker
2,260,124556,BM25+Reranker
2,261,34882,BM25+Reranker
2,262,44311,BM25+Reranker
2,263,44132,BM25+Reranker
2,264,17273,BM25+Reranker
2,265,64290,BM25+Reranker
2,266,21921,BM25+Reranker
2,267,78678,BM25+Reranker
2,268,32983,BM25+Reranker
2,269,104484,BM25+Reranker
2,270,18844,BM25+Reranker
2,271,34878,BM25+Reranker
2,272,38323,BM25+Reranker
2,273,69634,BM25+Reranker
2,274,17963,BM25+Reranker
2,275,18944,BM25+Reranker
2,276,31066,BM25+Reranker
2,277,19518,BM25+Reranker
2,278,35484,BM25+Reranker
2,279,34736,BM25+Reranker
2,280,34903,BM25+Reranker
2,281,34239,BM25+Reranker
2,282,30887,BM25+Reranker
2,283,16871,BM25+Reranker
2,284,33906,BM25+Reranker
2,285,35063,BM25+Reranker
2,286,27108,BM25+Reranker
2,287,25642,BM25+Reranker
2,288,33073,BM25+Reranker
2,289,31701,BM25+Reranker
2,290,20835,BM25+Reranker
2,291,53505,BM25+Reranker
2,292,34793,BM25+Reranker
2,293,31387,BM25+Reranker
2,294,1750,BM25+Reranker
2,295,32932,BM25+Reranker
2,296,13147,BM25+Reranker
2,297,42179,BM25+Reranker
2,298,27139,BM25+Reranker
2,299,20588,BM25+Reranker
2,300,32841,BM25+Reranker
3,1,18380,BM25+Reranker
3,2,18058,BM25+Reranker
3,3,17225,BM25+Reranker
3,4,31102,BM25+Reranker
3,5,17240,BM25+Reranker
3,6,32589,BM25+Reranker
3,7,20510,BM25+Reranker
3,8,57354,BM25+Reranker
3,9,41117,BM25+Reranker
3,10,18043,BM25+Reranker
3,11,19450,BM25+Reranker
3,12,17219,BM25+Reranker
3,13,18057,BM25+Reranker
3,14,20629,BM25+Reranker
3,15,38549,BM25+Reranker
3,16,139160,BM25+Reranker
3,17,18360,BM25+Reranker
3,18,18361,BM25+Reranker
3,19,31118,BM25+Reranker
3,20,81314,BM25+Reranker
3,21,17118,BM25+Reranker
3,22,21089,BM25+Reranker
3,23,38548,BM25+Reranker
3,24,50709,BM25+Reranker
3,25,38547,BM25+Reranker
3,26,18937,BM25+Reranker
3,27,42262,BM25+Reranker
3,28,17218,BM25+Reranker
3,29,17233,BM25+Reranker
3,30,32442,BM25+Reranker
3,31,32643,BM25+Reranker
3,32,20973,BM25+Reranker
3,33,17816,BM25+Reranker
3,34,693,BM25+Reranker
3,35,11595,BM25+Reranker
3,36,15866,BM25+Reranker
3,37,18904,BM25+Reranker
3,38,20481,BM25+Reranker
3,39,51529,BM25+Reranker
3,40,17226,BM25+Reranker
3,41,18022,BM25+Reranker
3,42,118408,BM25+Reranker
3,43,18416,BM25+Reranker
3,44,23086,BM25+Reranker
3,45,28946,BM25+Reranker
3,46,34116,BM25+Reranker
3,47,17209,BM25+Reranker
3,48,31086,BM25+Reranker
3,49,104455,BM25+Reranker
3,50,31070,BM25+Reranker
3,51,14814,BM25+Reranker
3,52,19354,BM25+Reranker
3,53,133729,BM25+Reranker
3,54,21077,BM25+Reranker
3,55,17068,BM25+Reranker
3,56,18955,BM25+Reranker
3,57,49716,BM25+Reranker
3,58,18412,BM25+Reranker
3,59,59842,BM25+Reranker
3,60,18002,BM25+Reranker
3,61,35319,BM25+Reranker
3,62,31080,BM25+Reranker
3,63,18936,BM25+Reranker
3,64,18042,BM25+Reranker
3,65,34194,BM25+Reranker
3,66,34096,BM25+Reranker
3,67,18853,BM25+Reranker
3,68,24670,BM25+Reranker
3,69,39481,BM25+Reranker
3,70,20952,BM25+Reranker
3,71,21233,BM25+Reranker
3,72,23556,BM25+Reranker
3,73,20908,BM25+Reranker
3,74,18046,BM25+Reranker
3,75,14269,BM25+Reranker
3,76,34298,BM25+Reranker
3,77,21235,BM25+Reranker
3,78,32426,BM25+Reranker
3,79,14253,BM25+Reranker
3,80,32880,BM25+Reranker
3,81,104229,BM25+Reranker
3,82,31105,BM25+Reranker
3,83,59385,BM25+Reranker
3,84,41336,BM25+Reranker
3,85,32600,BM25+Reranker
3,86,18382,BM25+Reranker
3,87,31054,BM25+Reranker
3,88,101491,BM25+Reranker
3,89,18400,BM25+Reranker
3,90,17474,BM25+Reranker
3,91,17333,BM25+Reranker
3,92,55310,BM25+Reranker
3,93,18366,BM25+Reranker
3,94,32596,BM25+Reranker
3,95,17213,BM25+Reranker
3,96,18047,BM25+Reranker
3,97,18039,BM25+Reranker
3,98,32616,BM25+Reranker
3,99,31053,BM25+Reranker
3,100,18415,BM25+Reranker
3,101,31055,BM25+Reranker
3,102,115197,BM25+Reranker
3,103,56530,BM25+Reranker
3,104,49414,BM25+Reranker
3,105,91914,BM25+Reranker
3,106,25474,BM25+Reranker
3,107,31057,BM25+Reranker
3,108,34297,BM25+Reranker
3,109,14857,BM25+Reranker
3,110,18029,BM25+Reranker
3,111,31031,BM25+Reranker
3,112,33814,BM25+Reranker
3,113,36393,BM25+Reranker
3,114,31066,BM25+Reranker
3,115,17194,BM25+Reranker
3,116,17217,BM25+Reranker
3,117,32572,BM25+Reranker
3,118,25722,BM25+Reranker
3,119,19351,BM25+Reranker
3,120,18956,BM25+Reranker
3,121,11643,BM25+Reranker
3,122,32599,BM25+Reranker
3,123,17229,BM25+Reranker
3,124,18190,BM25+Reranker
3,125,17097,BM25+Reranker
3,126,18334,BM25+Reranker
3,127,17256,BM25+Reranker
3,128,31093,BM25+Reranker
3,129,20901,BM25+Reranker
3,130,18232,BM25+Reranker
3,131,17033,BM25+Reranker
3,132,17092,BM25+Reranker
3,133,17829,BM25+Reranker
3,134,18005,BM25+Reranker
3,135,17331,BM25+Reranker
3,136,15106,BM25+Reranker
3,137,11530,BM25+Reranker
3,138,61415,BM25+Reranker
3,139,52040,BM25+Reranker
3,140,18025,BM25+Reranker
3,141,25632,BM25+Reranker
3,142,18346,BM25+Reranker
3,143,17335,BM25+Reranker
3,144,18367,BM25+Reranker
3,145,18004,BM25+Reranker
3,146,31598,BM25+Reranker
3,147,18079,BM25+Reranker
3,148,32593,BM25+Reranker
3,149,34110,BM25+Reranker
3,150,19394,BM25+Reranker
3,151,13677,BM25+Reranker
3,152,32627,BM25+Reranker
3,153,18067,BM25+Reranker
3,154,34912,BM25+Reranker
3,155,17239,BM25+Reranker
3,156,33911,BM25+Reranker
3,157,104150,BM25+Reranker
3,158,131533,BM25+Reranker
3,159,17236,BM25+Reranker
3,160,18343,BM25+Reranker
3,161,18062,BM25+Reranker
3,162,25274,BM25+Reranker
3,163,21209,BM25+Reranker
3,164,17312,BM25+Reranker
3,165,21250,BM25+Reranker
3,166,33905,BM25+Reranker
3,167,22118,BM25+Reranker
3,168,20937,BM25+Reranker
3,169,15389,BM25+Reranker
3,170,17250,BM25+Reranker
3,171,14862,BM25+Reranker
3,172,57315,BM25+Reranker
3,173,31125,BM25+Reranker
3,174,31108,BM25+Reranker
3,175,34217,BM25+Reranker
3,176,17238,BM25+Reranker
3,177,18064,BM25+Reranker
3,178,34142,BM25+Reranker
3,179,34763,BM25+Reranker
3,180,18384,BM25+Reranker
3,181,92550,BM25+Reranker
3,182,76472,BM25+Reranker
3,183,34148,BM25+Reranker
3,184,21051,BM25+Reranker
3,185,31069,BM25+Reranker
3,186,16891,BM25+Reranker
3,187,21271,BM25+Reranker
3,188,31095,BM25+Reranker
3,189,31096,BM25+Reranker
3,190,32626,BM25+Reranker
3,191,34280,BM25+Reranker
3,192,31394,BM25+Reranker
3,193,18044,BM25+Reranker
3,194,31078,BM25+Reranker
3,195,34206,BM25+Reranker
3,196,22191,BM25+Reranker
3,197,20882,BM25+Reranker
3,198,22820,BM25+Reranker
3,199,35244,BM25+Reranker
3,200,10009,BM25+Reranker
3,201,17374,BM25+Reranker
3,202,21219,BM25+Reranker
3,203,18053,BM25+Reranker
3,204,31126,BM25+Reranker
3,205,32978,BM25+Reranker
3,206,18821,BM25+Reranker
3,207,9712,BM25+Reranker
3,208,17096,BM25+Reranker
3,209,17234,BM25+Reranker
3,210,18395,BM25+Reranker
3,211,14961,BM25+Reranker
3,212,18945,BM25+Reranker
3,213,20946,BM25+Reranker
3,214,19348,BM25+Reranker
3,215,21824,BM25+Reranker
3,216,31607,BM25+Reranker
3,217,27564,BM25+Reranker
3,218,25428,BM25+Reranker
3,219,31065,BM25+Reranker
3,220,25612,BM25+Reranker
3,221,20474,BM25+Reranker
3,222,31099,BM25+Reranker
3,223,49669,BM25+Reranker
3,224,26314,BM25+Reranker
3,225,14590,BM25+Reranker
3,226,18451,BM25+Reranker
3,227,17214,BM25+Reranker
3,228,13696,BM25+Reranker
3,229,12515,BM25+Reranker
3,230,85,BM25+Reranker
3,231,31137,BM25+Reranker
3,232,27760,BM25+Reranker
3,233,18910,BM25+Reranker
3,234,18401,BM25+Reranker
3,235,18085,BM25+Reranker
3,236,97944,BM25+Reranker
3,237,17290,BM25+Reranker
3,238,17354,BM25+Reranker
3,239,18327,BM25+Reranker
3,240,18328,BM25+Reranker
3,241,18329,BM25+Reranker
3,242,18921,BM25+Reranker
3,243,18922,BM25+Reranker
3,244,15236,BM25+Reranker
3,245,17100,BM25+Reranker
3,246,29405,BM25+Reranker
3,247,20529,BM25+Reranker
3,248,28870,BM25+Reranker
3,249,51929,BM25+Reranker
3,250,25483,BM25+Reranker
3,251,18345,BM25+Reranker
3,252,125359,BM25+Reranker
3,253,25439,BM25+Reranker
3,254,31563,BM25+Reranker
3,255,17292,BM25+Reranker
3,256,23191,BM25+Reranker
3,257,35041,BM25+Reranker
3,258,18078,BM25+Reranker
3,259,13694,BM25+Reranker
3,260,107361,BM25+Reranker
3,261,32618,BM25+Reranker
3,262,33449,BM25+Reranker
3,263,91275,BM25+Reranker
3,264,72047,BM25+Reranker
3,265,14902,BM25+Reranker
3,266,17016,BM25+Reranker
3,267,25481,BM25+Reranker
3,268,22108,BM25+Reranker
3,269,44317,BM25+Reranker
3,270,18419,BM25+Reranker
3,271,81742,BM25+Reranker
3,272,33081,BM25+Reranker
