QUERY_ID,RANK,DOC_ID,ENGINE
1,268,150303,BM25
1,269,33058,BM25
1,270,22792,BM25
1,271,15049,BM25
1,272,14571,BM25
1,273,17124,BM25
1,274,22170,BM25
1,275,26869,BM25
1,276,35074,BM25
1,277,18392,BM25
1,278,32964,BM25
1,279,16900,BM25
1,280,21804,BM25
1,281,25267,BM25
1,282,34206,BM25
1,283,40647,BM25
1,284,39212,BM25
1,285,32591,BM25
1,286,16066,BM25
1,287,1165,BM25
1,288,31232,BM25
1,289,33047,BM25
1,290,39624,BM25
1,291,14241,BM25
1,292,18214,BM25
1,293,22139,BM25
1,294,22775,BM25
1,295,30296,BM25
1,296,80207,BM25
1,297,12902,BM25
1,298,13119,BM25
1,299,31673,BM25
1,300,61329,BM25
1,301,16891,BM25
1,302,21226,BM25
1,303,17114,BM25
1,304,14526,BM25
1,305,21272,BM25
1,306,14781,BM25
1,307,22239,BM25
1,308,13113,BM25
1,309,58835,BM25
1,310,62306,BM25
1,311,45378,BM25
1,312,28859,BM25
1,313,34134,BM25
1,314,20566,BM25
1,315,432,BM25
1,316,21877,BM25
1,317,25289,BM25
1,318,39450,BM25
1,319,35545,BM25
1,320,19332,BM25
1,321,33787,BM25
1,322,33930,BM25
1,323,21866,BM25
1,324,67036,BM25
1,325,100058,BM25
1,326,35375,BM25
1,327,31336,BM25
1,328,42381,BM25
1,329,13695,BM25
1,330,21923,BM25
1,331,19492,BM25
1,332,14482,BM25
1,333,4263,BM25
1,334,85877,BM25
1,335,15390,BM25
1,336,32672,BM25
1,337,21852,BM25
1,338,28873,BM25
1,339,74970,BM25
1,340,133580,BM25
1,341,21845,BM25
1,342,17036,BM25
1,343,33073,BM25
1,344,29393,BM25
1,345,51881,BM25
1,346,8490,BM25
1,347,15872,BM25
1,348,16317,BM25
1,349,15009,BM25
1,350,33056,BM25
1,351,33093,BM25
1,352,40777,BM25
1,353,11621,BM25
1,354,18344,BM25
1,355,25352,BM25
1,356,25262,BM25
1,357,14931,BM25
1,358,21922,BM25
1,359,17017,BM25
1,360,104716,BM25
1,361,67871,BM25
1,362,20479,BM25
1,363,17139,BM25
1,364,13123,BM25
1,365,51015,BM25
1,366,13211,BM25
1,367,21065,BM25
1,368,6556,BM25
1,369,15725,BM25
1,370,40202,BM25
1,371,34106,BM25
1,372,33076,BM25
1,373,17944,BM25
1,374,21093,BM25
1,375,24669,BM25
1,376,31679,BM25
1,377,18835,BM25
1,378,19352,BM25
1,379,17967,BM25
1,380,33038,BM25
1,381,8319,BM25
1,382,49851,BM25
1,383,25710,BM25
1,384,25239,BM25
1,385,31596,BM25
1,386,34130,BM25
1,387,20980,BM25
1,388,32916,BM25
1,389,34302,BM25
1,390,21918,BM25
1,391,32746,BM25
1,392,11684,BM25
1,393,35036,BM25
1,394,53640,BM25
1,395,143062,BM25
1,396,13645,BM25
1,397,14863,BM25
1,398,17357,BM25
1,399,17192,BM25
1,400,27904,BM25
1,401,93766,BM25
1,402,58300,BM25
1,403,61084,BM25
1,404,140147,BM25
1,405,18323,BM25
1,406,32892,BM25
1,407,22774,BM25
1,408,25639,BM25
1,409,7107,BM25
1,410,31526,BM25
1,411,31667,BM25
1,412,22779,BM25
1,413,36008,BM25
1,414,13683,BM25
1,415,18238,BM25
1,416,17193,BM25
1,417,15252,BM25
1,418,18403,BM25
1,419,13122,BM25
1,420,21157,BM25
1,421,98374,BM25
1,422,50537,BM25
1,423,31595,BM25
1,424,32993,BM25
1,425,18219,BM25
1,426,20596,BM25
1,427,21830,BM25
1,428,29369,BM25
1,429,34678,BM25
1,430,31669,BM25
1,431,36389,BM25
1,432,21900,BM25
1,433,20846,BM25
1,434,20855,BM25
1,435,17170,BM25
1,436,34125,BM25
1,437,18290,BM25
1,438,21935,BM25
1,439,22107,BM25
1,440,22801,BM25
1,441,22906,BM25
1,442,102559,BM25
1,443,34506,BM25
1,444,20972,BM25
1,445,31664,BM25
1,446,38890,BM25
1,447,147921,BM25
1,448,21828,BM25
1,449,93734,BM25
1,450,4069,BM25
1,451,27058,BM25
1,452,33078,BM25
1,453,25665,BM25
1,454,8369,BM25
1,455,25234,BM25
1,456,31685,BM25
1,457,20560,BM25
1,458,20599,BM25
1,459,16920,BM25
1,460,17298,BM25
1,461,75561,BM25
1,462,17149,BM25
1,463,95991,BM25
1,464,1369,BM25
1,465,31275,BM25
1,466,16152,BM25
1,467,14938,BM25
1,468,34668,BM25
1,469,60239,BM25
1,470,63100,BM25
1,471,34140,BM25
1,472,59956,BM25
1,473,14988,BM25
1,474,22155,BM25
1,475,13605,BM25
1,476,20956,BM25
1,477,55235,BM25
1,478,19402,BM25
1,479,33177,BM25
1,480,6337,BM25
1,481,59438,BM25
1,482,52875,BM25
1,483,71125,BM25
1,484,135940,BM25
1,485,144312,BM25
1,486,4831,BM25
1,487,25640,BM25
1,488,13665,BM25
1,489,81011,BM25
1,490,21031,BM25
1,491,22839,BM25
1,492,17941,BM25
1,493,26057,BM25
1,494,18291,BM25
1,495,35483,BM25
1,496,31683,BM25
1,497,8489,BM25
1,498,21927,BM25
1,499,21104,BM25
1,500,17333,BM25
1,501,22796,BM25
1,502,25440,BM25
1,503,27794,BM25
1,504,21865,BM25
1,505,99941,BM25
1,506,54302,BM25
1,507,31630,BM25
1,508,31609,BM25
1,509,13369,BM25
1,510,21890,BM25
1,511,21057,BM25
1,512,22159,BM25
1,513,22826,BM25
1,514,25438,BM25
1,515,25642,BM25
1,516,111316,BM25
1,517,27906,BM25
1,518,25890,BM25
1,519,8059,BM25
1,520,45377,BM25
1,521,53430,BM25
1,522,32938,BM25
1,523,20565,BM25
1,524,21168,BM25
1,525,32970,BM25
1,526,13191,BM25
1,527,43529,BM25
1,528,17918,BM25
1,529,9344,BM25
1,530,34323,BM25
1,531,21859,BM25
1,532,19542,BM25
1,533,26501,BM25
1,534,11623,BM25
1,535,34211,BM25
1,536,16870,BM25
1,537,21805,BM25
1,538,16968,BM25
1,539,17077,BM25
1,540,22140,BM25
1,541,22158,BM25
1,542,22810,BM25
1,543,28853,BM25
1,544,28925,BM25
1,545,25531,BM25
1,546,25614,BM25
1,547,62875,BM25
1,548,45382,BM25
1,549,34154,BM25
1,550,36254,BM25
1,551,26111,BM25
1,552,28903,BM25
1,553,16241,BM25
1,554,27209,BM25
1,555,61123,BM25
1,556,17169,BM25
1,557,32085,BM25
1,558,26736,BM25
1,559,80254,BM25
1,560,60052,BM25
1,561,13252,BM25
1,562,20716,BM25
1,563,17917,BM25
1,564,18882,BM25
1,565,22151,BM25
1,566,27130,BM25
1,567,28875,BM25
1,568,70016,BM25
1,569,13769,BM25
1,570,14060,BM25
1,571,2983,BM25
1,572,21072,BM25
1,573,21103,BM25
1,574,21797,BM25
1,575,31627,BM25
1,576,36742,BM25
1,577,39136,BM25
1,578,20633,BM25
1,579,17001,BM25
1,580,18881,BM25
1,581,31594,BM25
1,582,20873,BM25
1,583,70057,BM25
1,584,41101,BM25
1,585,141193,BM25
1,586,33923,BM25
1,587,39668,BM25
1,588,13114,BM25
1,589,105161,BM25
1,590,142726,BM25
1,591,21858,BM25
1,592,28961,BM25
1,593,17868,BM25
1,594,17869,BM25
1,595,15219,BM25
1,596,19431,BM25
1,597,33080,BM25
1,598,45035,BM25
1,599,33937,BM25
1,600,25450,BM25
1,601,17946,BM25
1,602,21821,BM25
1,603,32827,BM25
1,604,8276,BM25
1,605,8832,BM25
1,606,25240,BM25
1,607,96280,BM25
1,608,122802,BM25
1,609,34230,BM25
1,610,31574,BM25
1,611,21851,BM25
1,612,22103,BM25
1,613,22854,BM25
1,614,27114,BM25
1,615,66591,BM25
1,616,20501,BM25
1,617,122637,BM25
1,618,31626,BM25
1,619,20575,BM25
1,620,21831,BM25
1,621,46964,BM25
1,622,104150,BM25
1,623,33938,BM25
1,624,139432,BM25
1,625,5435,BM25
1,626,14904,BM25
1,627,31197,BM25
1,628,13277,BM25
1,629,1104,BM25
1,630,21905,BM25
1,631,22148,BM25
1,632,25444,BM25
1,633,31547,BM25
1,634,3017,BM25
1,635,20519,BM25
1,636,22164,BM25
1,637,22165,BM25
1,638,87227,BM25
1,639,21876,BM25
1,640,20475,BM25
1,641,21749,BM25
1,642,8969,BM25
1,643,31698,BM25
1,644,57008,BM25
1,645,17952,BM25
1,646,21211,BM25
1,647,22956,BM25
1,648,33331,BM25
1,649,31624,BM25
1,650,131048,BM25
1,651,146739,BM25
1,652,21261,BM25
1,653,17126,BM25
1,654,67014,BM25
1,655,51384,BM25
1,656,16879,BM25
1,657,25442,BM25
1,658,25582,BM25
1,659,25583,BM25
1,660,25591,BM25
1,661,25243,BM25
1,662,27812,BM25
1,663,122603,BM25
1,664,63880,BM25
1,665,43107,BM25
1,666,31694,BM25
1,667,33777,BM25
1,668,21132,BM25
1,669,60899,BM25
1,670,39213,BM25
1,671,18022,BM25
1,672,18028,BM25
1,673,7425,BM25
1,674,128556,BM25
1,675,33887,BM25
1,676,5526,BM25
1,677,21856,BM25
1,678,33083,BM25
1,679,78159,BM25
1,680,25275,BM25
1,681,116509,BM25
1,682,34242,BM25
1,683,49113,BM25
1,684,35597,BM25
1,685,151292,BM25
1,686,15828,BM25
1,687,20524,BM25
1,688,21809,BM25
1,689,17106,BM25
1,690,38506,BM25
1,691,21291,BM25
1,692,22120,BM25
1,693,58515,BM25
1,694,21879,BM25
1,695,27858,BM25
1,696,20508,BM25
1,697,33181,BM25
1,698,31374,BM25
1,699,60201,BM25
1,700,54874,BM25
1,701,39348,BM25
1,702,29392,BM25
1,703,29512,BM25
1,704,100760,BM25
1,705,151592,BM25
1,706,17285,BM25
1,707,70413,BM25
1,708,39214,BM25
1,709,13621,BM25
1,710,14476,BM25
1,711,21822,BM25
1,712,23125,BM25
1,713,55607,BM25
1,714,61651,BM25
1,715,42937,BM25
1,716,39155,BM25
1,717,14957,BM25
1,718,147285,BM25
1,719,21930,BM25
1,720,25641,BM25
1,721,121135,BM25
1,722,13535,BM25
1,723,17263,BM25
1,724,14895,BM25
1,725,34198,BM25
1,726,114194,BM25
1,727,40664,BM25
1,728,26592,BM25
1,729,141840,BM25
1,730,17063,BM25
1,731,60017,BM25
1,732,1373,BM25
1,733,17476,BM25
1,734,13129,BM25
1,735,43242,BM25
1,736,17007,BM25
1,737,23292,BM25
1,738,21259,BM25
1,739,21838,BM25
1,740,58558,BM25
1,741,147560,BM25
1,742,17965,BM25
1,743,27072,BM25
1,744,21855,BM25
1,745,21857,BM25
1,746,28976,BM25
1,747,18405,BM25
1,748,39036,BM25
1,749,16239,BM25
1,750,28969,BM25
1,751,20985,BM25
1,752,17107,BM25
1,753,22145,BM25
1,754,22805,BM25
1,755,27059,BM25
1,756,32977,BM25
1,757,7166,BM25
1,758,25231,BM25
1,759,25268,BM25
1,760,50597,BM25
1,761,31682,BM25
1,762,39003,BM25
1,763,34924,BM25
1,764,34142,BM25
1,765,13640,BM25
1,766,16286,BM25
1,767,20269,BM25
1,768,25242,BM25
1,769,95547,BM25
1,770,31104,BM25
1,771,55328,BM25
1,772,78474,BM25
1,773,95177,BM25
1,774,57955,BM25
1,775,16245,BM25
1,776,64110,BM25
1,777,4240,BM25
1,778,16874,BM25
1,779,21808,BM25
1,780,16991,BM25
1,781,21938,BM25
1,782,122027,BM25
1,783,74048,BM25
1,784,31517,BM25
1,785,31653,BM25
1,786,14487,BM25
1,787,106044,BM25
1,788,33934,BM25
1,789,21192,BM25
1,790,14553,BM25
1,791,14942,BM25
1,792,79794,BM25
1,793,135758,BM25
1,794,137976,BM25
1,795,28966,BM25
1,796,14838,BM25
1,797,14911,BM25
1,798,104797,BM25
1,799,33884,BM25
1,800,13148,BM25
1,801,13686,BM25
1,802,14527,BM25
1,803,21187,BM25
1,804,14878,BM25
1,805,22105,BM25
1,806,25673,BM25
1,807,25273,BM25
1,808,66834,BM25
1,809,34234,BM25
1,810,61672,BM25
1,811,48703,BM25
1,812,75147,BM25
1,813,20625,BM25
1,814,20483,BM25
1,815,77595,BM25
1,816,12276,BM25
1,817,44079,BM25
1,818,147395,BM25
1,819,34215,BM25
1,820,34240,BM25
1,821,13602,BM25
1,822,17034,BM25
1,823,26591,BM25
1,824,25457,BM25
1,825,104178,BM25
1,826,105994,BM25
1,827,34133,BM25
1,828,36378,BM25
1,829,15732,BM25
1,830,17495,BM25
1,831,107375,BM25
1,832,58074,BM25
1,833,21837,BM25
1,834,51394,BM25
1,835,33451,BM25
1,836,125460,BM25
1,837,53646,BM25
1,838,29011,BM25
1,839,22153,BM25
1,840,33081,BM25
1,841,21073,BM25
1,842,17027,BM25
1,843,15233,BM25
1,844,132461,BM25
1,845,28980,BM25
1,846,10044,BM25
1,847,116159,BM25
1,848,34993,BM25
1,849,9884,BM25
1,850,33936,BM25
1,851,33057,BM25
1,852,33813,BM25
1,853,20989,BM25
1,854,14927,BM25
1,855,38719,BM25
1,856,21824,BM25
1,857,33114,BM25
1,858,33115,BM25
1,859,23234,BM25
1,860,31691,BM25
1,861,21796,BM25
1,862,39672,BM25
1,863,135699,BM25
1,864,21090,BM25
1,865,21232,BM25
1,866,22850,BM25
1,867,32969,BM25
1,868,42267,BM25
1,869,148267,BM25
1,870,143940,BM25
1,871,13542,BM25
1,872,20850,BM25
1,873,17328,BM25
1,874,24856,BM25
1,875,31713,BM25
1,876,33956,BM25
1,877,82601,BM25
1,878,96736,BM25
1,879,102918,BM25
1,880,73177,BM25
1,881,21208,BM25
1,882,20513,BM25
1,883,33118,BM25
1,884,93634,BM25
1,885,16315,BM25
1,886,18549,BM25
1,887,111333,BM25
1,888,138821,BM25
1,889,43654,BM25
1,890,16982,BM25
1,891,25667,BM25
1,892,90887,BM25
1,893,96237,BM25
1,894,35349,BM25
1,895,150316,BM25
1,896,13989,BM25
1,897,15884,BM25
1,898,25292,BM25
1,899,34210,BM25
1,900,12112,BM25
1,901,8509,BM25
1,902,31634,BM25
1,903,91180,BM25
1,904,17870,BM25
1,905,18435,BM25
1,906,39572,BM25
1,907,19050,BM25
1,908,22803,BM25
1,909,28885,BM25
1,910,64648,BM25
1,911,48766,BM25
1,912,1376,BM25
1,913,13548,BM25
1,914,63608,BM25
1,915,144004,BM25
1,916,26434,BM25
1,917,59295,BM25
1,918,39643,BM25
1,919,24130,BM25
1,920,8857,BM25
1,921,56166,BM25
1,922,66668,BM25
1,923,52707,BM25
1,924,111850,BM25
1,925,26421,BM25
1,926,23452,BM25
1,927,121841,BM25
1,928,50808,BM25
1,929,70831,BM25
1,930,123331,BM25
1,931,51880,BM25
1,932,54735,BM25
1,933,28998,BM25
1,934,33117,BM25
1,935,19652,BM25
1,936,31085,BM25
1,937,32646,BM25
1,938,32642,BM25
1,939,109695,BM25
1,940,58335,BM25
1,941,20570,BM25
1,942,26425,BM25
1,943,12949,BM25
1,944,67390,BM25
1,945,7311,BM25
1,946,28905,BM25
1,947,15769,BM25
1,948,31190,BM25
1,949,18253,BM25
1,950,28908,BM25
1,951,39037,BM25
1,952,17296,BM25
1,953,28929,BM25
1,954,94874,BM25
1,955,38459,BM25
1,956,42243,BM25
1,957,13544,BM25
1,958,28914,BM25
1,959,31774,BM25
1,960,16126,BM25
1,961,29865,BM25
1,962,18311,BM25
1,963,23,BM25
1,964,32705,BM25
1,965,31370,BM25
1,966,31472,BM25
1,967,12274,BM25
1,968,36744,BM25
1,969,21439,BM25
1,970,31479,BM25
1,971,90652,BM25
1,972,52299,BM25
1,973,134121,BM25
1,974,15374,BM25
1,975,31189,BM25
1,976,32953,BM25
1,977,1329,BM25
1,978,142825,BM25
1,979,146749,BM25
1,980,2251,BM25
1,981,11659,BM25
1,982,73704,BM25
1,983,18895,BM25
1,984,26250,BM25
1,985,22199,BM25
1,986,78655,BM25
1,987,47124,BM25
1,988,125474,BM25
1,989,22815,BM25
1,990,35191,BM25
1,991,32686,BM25
1,992,21062,BM25
1,993,17185,BM25
1,994,22955,BM25
1,995,33914,BM25
1,996,18941,BM25
1,997,32395,BM25
1,998,101572,BM25
1,999,31559,BM25
1,1000,19476,BM25
2,1,32869,BM25
2,2,77959,BM25
2,3,17289,BM25
2,4,19084,BM25
2,5,18432,BM25
2,6,18452,BM25
2,7,56445,BM25
2,8,19340,BM25
2,9,31437,BM25
2,10,76612,BM25
2,11,18430,BM25
2,12,47053,BM25
2,13,53678,BM25
2,14,112346,BM25
2,15,103476,BM25
2,16,33789,BM25
2,17,21865,BM25
2,18,87943,BM25
2,19,76610,BM25
2,20,37396,BM25
2,21,42693,BM25
2,22,19555,BM25
2,23,31721,BM25
2,24,29650,BM25
2,25,32983,BM25
2,26,34740,BM25
2,27,39623,BM25
2,28,35868,BM25
2,29,22852,BM25
2,30,77385,BM25
2,31,58425,BM25
2,32,60486,BM25
2,33,110856,BM25
2,34,137777,BM25
2,35,78678,BM25
2,36,130165,BM25
2,37,27108,BM25
2,38,23997,BM25
2,39,37519,BM25
2,40,25611,BM25
2,41,17391,BM25
2,42,20588,BM25
2,43,24175,BM25
2,44,67491,BM25
2,45,40978,BM25
2,46,31701,BM25
2,47,23017,BM25
2,48,19598,BM25
2,49,34736,BM25
2,50,34010,BM25
2,51,16871,BM25
2,52,22853,BM25
2,53,18416,BM25
2,54,24165,BM25
2,55,23016,BM25
2,56,32932,BM25
2,57,34169,BM25
2,58,35241,BM25
2,59,18316,BM25
2,60,18844,BM25
2,61,34878,BM25
2,62,31387,BM25
2,63,13777,BM25
2,64,55607,BM25
2,65,44334,BM25
2,66,19355,BM25
2,67,22855,BM25
2,68,35228,BM25
2,69,54098,BM25
2,70,59161,BM25
2,71,26270,BM25
2,72,35352,BM25
2,73,17963,BM25
2,74,17010,BM25
2,75,34877,BM25
2,76,34899,BM25
2,77,31917,BM25
2,78,23670,BM25
2,79,33906,BM25
2,80,31820,BM25
2,81,13554,BM25
2,82,18183,BM25
2,83,19730,BM25
2,84,20324,BM25
2,85,14994,BM25
2,86,19076,BM25
2,87,23448,BM25
2,88,5847,BM25
2,89,135177,BM25
2,90,16127,BM25
2,91,25642,BM25
2,92,21934,BM25
2,93,18114,BM25
2,94,18611,BM25
2,95,28441,BM25
2,96,86494,BM25
2,97,27809,BM25
2,98,40888,BM25
2,99,28505,BM25
2,100,14235,BM25
2,101,18333,BM25
2,102,17316,BM25
2,103,13544,BM25
2,104,17145,BM25
2,105,15115,BM25
2,106,27951,BM25
2,107,34761,BM25
2,108,20917,BM25
2,109,29595,BM25
2,110,88306,BM25
2,111,11616,BM25
2,112,34739,BM25
2,113,15774,BM25
2,114,13147,BM25
2,115,34021,BM25
2,116,15834,BM25
2,117,17390,BM25
2,118,33073,BM25
2,119,35303,BM25
2,120,43800,BM25
2,121,31590,BM25
2,122,41087,BM25
2,123,13774,BM25
2,124,1750,BM25
2,125,21032,BM25
2,126,23161,BM25
2,127,29901,BM25
2,128,46849,BM25
2,129,51304,BM25
2,130,31394,BM25
2,131,31386,BM25
2,132,22966,BM25
2,133,26444,BM25
2,134,31143,BM25
2,135,91032,BM25
2,136,34747,BM25
2,137,43696,BM25
2,138,53505,BM25
2,139,30094,BM25
2,140,14904,BM25
2,141,31866,BM25
2,142,137130,BM25
2,143,15400,BM25
2,144,21921,BM25
2,145,21216,BM25
2,146,14827,BM25
2,147,18506,BM25
2,148,33482,BM25
2,149,35431,BM25
2,150,62250,BM25
2,151,29826,BM25
2,152,15588,BM25
2,153,15787,BM25
2,154,22959,BM25
2,155,32446,BM25
2,156,27786,BM25
2,157,65982,BM25
2,158,33546,BM25
2,159,120473,BM25
2,160,64837,BM25
2,161,69634,BM25
2,162,33750,BM25
2,163,20835,BM25
2,164,18009,BM25
2,165,19644,BM25
2,166,22851,BM25
2,167,25407,BM25
2,168,9980,BM25
2,169,17368,BM25
2,170,20905,BM25
2,171,19518,BM25
2,172,34333,BM25
2,173,59691,BM25
2,174,21893,BM25
2,175,32690,BM25
2,176,15023,BM25
2,177,27230,BM25
2,178,30369,BM25
2,179,32841,BM25
2,180,23559,BM25
2,181,34299,BM25
2,182,35207,BM25
2,183,18105,BM25
2,184,19645,BM25
2,185,19674,BM25
2,186,19676,BM25
2,187,30887,BM25
2,188,25409,BM25
2,189,106,BM25
2,190,18278,BM25
2,191,19738,BM25
2,192,18944,BM25
2,193,31066,BM25
2,194,32924,BM25
2,195,96833,BM25
2,196,34793,BM25
2,197,35211,BM25
2,198,43892,BM25
2,199,146302,BM25
2,200,13371,BM25
2,201,13576,BM25
2,202,15796,BM25
2,203,16106,BM25
2,204,18913,BM25
2,205,22105,BM25
2,206,31931,BM25
2,207,34759,BM25
2,208,34882,BM25
2,209,35396,BM25
2,210,42179,BM25
2,211,16152,BM25
2,212,944,BM25
2,213,14537,BM25
2,214,26237,BM25
2,215,19649,BM25
2,216,20517,BM25
2,217,17180,BM25
2,218,32902,BM25
2,219,33123,BM25
2,220,29596,BM25
2,221,29665,BM25
2,222,30049,BM25
2,223,9651,BM25
2,224,11471,BM25
2,225,95526,BM25
2,226,104484,BM25
2,227,115176,BM25
2,228,116555,BM25
2,229,34694,BM25
2,230,64193,BM25
2,231,64290,BM25
2,232,67781,BM25
2,233,31611,BM25
2,234,33778,BM25
2,235,15827,BM25
2,236,15873,BM25
2,237,32705,BM25
2,238,30929,BM25
2,239,88013,BM25
2,240,6755,BM25
2,241,106084,BM25
2,242,122096,BM25
2,243,124556,BM25
2,244,125539,BM25
2,245,34239,BM25
2,246,35249,BM25
2,247,68449,BM25
2,248,33766,BM25
2,249,38959,BM25
2,250,143412,BM25
2,251,87428,BM25
2,252,88351,BM25
2,253,41941,BM25
2,254,36856,BM25
2,255,33531,BM25
2,256,21919,BM25
2,257,17273,BM25
2,258,15117,BM25
2,259,32284,BM25
2,260,32644,BM25
2,261,35205,BM25
2,262,38323,BM25
2,263,135262,BM25
2,264,15093,BM25
2,265,22938,BM25
2,266,31111,BM25
2,267,83711,BM25
2,268,56121,BM25
